season,phase,round_name,game_code,date,round_code,game_url,date_time,d,m,y,game_date,home_adv,prob_pred,winner,winner_pred,correct_pred,where,team,points,team_code,win_points,expected_prob,mov,elo_prev,elo_new,pt_diff,elo_diff
2008,PO,Game 3,177,2008 March 31 20:45 CET,19,https://www.euroleague.net/main/results/showgame?gamecode=177&seasoncode=E2008,2008-03-31T18:45:00Z,31,3,2009,2009-03-31,-100,MAD,MAD,MAD,TRUE,away,Olympiacos,63,OLY,0,0.3878496893464123,0.9694134984039422,1551.0698320697334,1541.6701639646287,-8,-79.27785051931846
2008,PO,Game 3,178,2008 March 31 20:30 CET,19,https://www.euroleague.net/main/results/showgame?gamecode=178&seasoncode=E2008,2008-03-31T18:30:00Z,31,3,2009,2009-03-31,100,BAS,BAS,BAS,TRUE,home,Tau Ceramica,69,BAS,1,0.5777498168959323,0.806149007738175,1597.4243596706017,1605.934273823767,7,54.467987976731365
2008,PO,Game 3,178,2008 March 31 20:30 CET,19,https://www.euroleague.net/main/results/showgame?gamecode=178&seasoncode=E2008,2008-03-31T18:30:00Z,31,3,2009,2009-03-31,-100,BAS,BAS,BAS,TRUE,away,Regal FC Barcelona,62,BAR,0,0.4222501831040677,0.8796046977897137,1642.9563716938703,1633.6710405763477,-7,-54.467987976731365
2008,PO,Game 3,179,2008 March 31 20:45 CET,19,https://www.euroleague.net/main/results/showgame?gamecode=179&seasoncode=E2008,2008-03-31T18:45:00Z,31,3,2009,2009-03-31,100,SIE,PAN,SIE,FALSE,home,Montepaschi Siena,53,SIE,0,0.621437034928716,1.478927073132748,1589.4737367287503,1566.4972353486648,-19,86.10360287812478
2008,PO,Game 3,179,2008 March 31 20:45 CET,19,https://www.euroleague.net/main/results/showgame?gamecode=179&seasoncode=E2008,2008-03-31T18:45:00Z,31,3,2009,2009-03-31,-100,SIE,PAN,SIE,FALSE,away,Panathinaikos,72,PAN,1,0.37856296507128395,1.697745431374294,1603.3701338506255,1629.7461810240509,19,-86.10360287812478
2008,PO,Game 3,180,2008 March 31 20:45 CET,19,https://www.euroleague.net/main/results/showgame?gamecode=180&seasoncode=E2008,2008-03-31T18:45:00Z,31,3,2009,2009-03-31,100,CSK,CSK,CSK,TRUE,home,Partizan,56,PAR,0,0.2815409780784594,1.2659583776259595,1444.217309211605,1435.306830215519,-11,-162.74415508080733
2008,PO,Game 3,180,2008 March 31 20:45 CET,19,https://www.euroleague.net/main/results/showgame?gamecode=180&seasoncode=E2008,2008-03-31T18:45:00Z,31,3,2009,2009-03-31,-100,CSK,CSK,CSK,TRUE,away,CSKA Moscow,67,CSK,1,0.7184590219215405,0.9742886852853504,1706.9614642924123,1713.8190190270627,11,162.74415508080733
2008,PO,Game 4,181,2008 April 2 20:45 CET,20,https://www.euroleague.net/main/results/showgame?gamecode=181&seasoncode=e2008,2008-04-02T18:45:00Z,2,4,2009,2009-04-02,100,MAD,OLY,MAD,FALSE,home,Real Madrid,75,MAD,0,0.6360182643383804,0.5188195602985531,1538.626162249353,1530.3766943432058,-3,96.95599828472427
2008,PO,Game 4,181,2008 April 2 20:45 CET,20,https://www.euroleague.net/main/results/showgame?gamecode=181&seasoncode=e2008,2008-04-02T18:45:00Z,2,4,2009,2009-04-02,-100,MAD,OLY,MAD,FALSE,away,Olympiacos,78,OLY,1,0.3639817356616196,0.6060715096145504,1541.6701639646287,1551.3069777048784,3,-96.95599828472427
2008,PO,Game 4,182,2008 April 2 20:30 CET,20,https://www.euroleague.net/main/results/showgame?gamecode=182&seasoncode=e2008,2008-04-02T18:30:00Z,2,4,2009,2009-04-02,100,BAR,BAR,BAS,FALSE,home,Tau Ceramica,63,BAS,0,0.6025210460055888,1.602137629505747,1605.934273823767,1581.801232814399,-21,72.2632332474193
2008,PO,Game 4,182,2008 April 2 20:30 CET,20,https://www.euroleague.net/main/results/showgame?gamecode=182&seasoncode=e2008,2008-04-02T18:30:00Z,2,4,2009,2009-04-02,-100,BAR,BAR,BAS,FALSE,away,Regal FC Barcelona,84,BAR,1,0.39747895399441124,1.7987446277481027,1633.6710405763477,1660.7655779415406,21,-72.2632332474193
2008,PO,Game 4,183,2008 April 2 20:45 CET,20,https://www.euroleague.net/main/results/showgame?gamecode=183&seasoncode=e2008,2008-04-02T18:45:00Z,2,4,2009,2009-04-02,100,PAN,PAN,SIE,FALSE,home,Montepaschi Siena,84,SIE,0,0.5526926392286217,0.8172486594041409,1566.4972353486648,1555.2050523868616,-7,36.75105432461396
2008,PO,Game 4,183,2008 April 2 20:45 CET,20,https://www.euroleague.net/main/results/showgame?gamecode=183&seasoncode=e2008,2008-04-02T18:45:00Z,2,4,2009,2009-04-02,-100,PAN,PAN,SIE,FALSE,away,Panathinaikos,91,PAN,1,0.44730736077137834,0.8667599323964448,1629.7461810240509,1641.7224768893961,7,-36.75105432461396
2008,PO,Game 5,184,2008 April 9 20:45 CET,21,https://www.euroleague.net/main/results/showgame?gamecode=184&seasoncode=E2008,2008-04-09T18:45:00Z,9,4,2009,2009-04-09,100,BAS,BAR,BAR,TRUE,home,Regal FC Barcelona,78,BAR,1,0.7369549750687299,1.2297879626008197,1660.7655779415406,1668.8528180736034,16,178.96434512714154
2008,PO,Game 5,184,2008 April 9 20:45 CET,21,https://www.euroleague.net/main/results/showgame?gamecode=184&seasoncode=E2008,2008-04-09T18:45:00Z,9,4,2009,2009-04-09,-100,BAS,BAR,BAR,TRUE,away,Tau Ceramica,62,BAS,0,0.26304502493127013,1.640769980558427,1581.801232814399,1571.0113233033373,-16,-178.96434512714154
2008,FF,Semifinal,185,2008 May 1 21:00 CET,22,https://www.euroleague.net/main/results/showgame?gamecode=185&seasoncode=E2008,2008-05-01T19:00:00Z,1,5,2009,2009-05-01,0,PAN,PAN,PAN,TRUE,home,Olympiacos,82,OLY,0,0.3727415315586557,0.5208616126207214,1551.3069777048784,1546.4533088244193,-2,-90.41549918451778
2008,FF,Semifinal,185,2008 May 1 21:00 CET,22,https://www.euroleague.net/main/results/showgame?gamecode=185&seasoncode=E2008,2008-05-01T19:00:00Z,1,5,2009,2009-05-01,-0,PAN,PAN,PAN,TRUE,away,Panathinaikos,84,PAN,1,0.6272584684413443,0.45059390422760526,1641.7224768893961,1645.9213534387159,2,90.41549918451778
2008,FF,Semifinal,186,2008 May 1 18:00 CET,22,https://www.euroleague.net/main/results/showgame?gamecode=186&seasoncode=e2008,2008-05-01T16:00:00Z,1,5,2009,2009-05-01,0,BAR,CSK,CSK,TRUE,home,Regal FC Barcelona,78,BAR,0,0.43564734416185263,0.6560364250856685,1668.8528180736034,1661.7078049170532,-4,-44.96620095345929
2008,FF,Semifinal,186,2008 May 1 18:00 CET,22,https://www.euroleague.net/main/results/showgame?gamecode=186&seasoncode=e2008,2008-05-01T16:00:00Z,1,5,2009,2009-05-01,-0,BAR,CSK,CSK,TRUE,away,CSKA Moscow,82,CSK,1,0.5643526558381473,0.6104762155582364,1713.8190190270627,1720.467827576611,4,44.96620095345929
2008,FF,Final,187,2008 May 3 17:00 CET,23,https://www.euroleague.net/main/results/showgame?gamecode=187&seasoncode=E2008,2008-05-03T15:00:00Z,3,5,2009,2009-05-03,0,BAR,BAR,BAR,TRUE,home,Olympiacos,79,OLY,0,0.33996320068999547,1.5486495822825304,1546.4533088244193,1533.2912121059194,-16,-115.25449609263387
2008,FF,Final,187,2008 May 3 17:00 CET,23,https://www.euroleague.net/main/results/showgame?gamecode=187&seasoncode=E2008,2008-05-03T15:00:00Z,3,5,2009,2009-05-03,-0,BAR,BAR,BAR,TRUE,away,Regal FC Barcelona,95,BAR,1,0.6600367993100045,1.2871762412448309,1661.7078049170532,1672.647618787696,16,115.25449609263387
2008,FF,Final,188,2008 May 3 20:00 CET,23,https://www.euroleague.net/main/results/showgame?gamecode=188&seasoncode=E2008,2008-05-03T18:00:00Z,3,5,2009,2009-05-03,0,CSK,PAN,CSK,FALSE,home,Panathinaikos,73,PAN,1,0.3943355316176402,0.5138298025196455,1645.9213534387159,1653.7015647932676,2,-74.54647413789507
2008,FF,Final,188,2008 May 3 20:00 CET,23,https://www.euroleague.net/main/results/showgame?gamecode=188&seasoncode=E2008,2008-05-03T18:00:00Z,3,5,2009,2009-05-03,-0,CSK,PAN,CSK,FALSE,away,CSKA Moscow,71,CSK,0,0.6056644683823598,0.45599234519714343,1720.467827576611,1713.5633685431046,-2,74.54647413789507
2009,RS,Round 1,9,2009 October 15 21:15 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=9&seasoncode=E2009,2009-10-15T19:15:00Z,15,10,2009,2009-10-15,100,TEL,TEL,TEL,TRUE,home,Maccabi Electra,85,TEL,1,0.824344998298471,1.3483216738546442,1491.7296960800834,1497.650682227962,20,268.57939462071363
2009,RS,Round 1,9,2009 October 15 21:15 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=9&seasoncode=E2009,2009-10-15T19:15:00Z,15,10,2009,2009-10-15,-100,TEL,TEL,TEL,TRUE,away,Union Olimpija,65,LJU,0,0.17565500170152903,2.0862956208718173,1323.1503014593698,1313.9885949385164,-20,-268.57939462071363
2009,RS,Round 1,2,2009 October 21 18:30 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=2&seasoncode=E2009,2009-10-21T16:30:00Z,21,10,2009,2009-10-21,100,CIB,SIE,SIE,TRUE,home,Cibona,40,CIB,0,0.4331675739983735,3.065313235722811,1398.4445428848383,1365.2496854382593,-45,-46.719499024650986
2009,RS,Round 1,2,2009 October 21 18:30 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=2&seasoncode=E2009,2009-10-21T16:30:00Z,21,10,2009,2009-10-21,-100,CIB,SIE,SIE,TRUE,away,Montepaschi Siena,85,SIE,1,0.5668324260016264,2.844432931486899,1545.1640419094892,1575.9669447178208,45,46.719499024650986
2009,RS,Round 1,1,2009 October 21 18:45 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=1&seasoncode=E2009,2009-10-21T16:45:00Z,21,10,2009,2009-10-21,100,BAR,BAR,BAR,TRUE,home,Fenerbahce Ulker,59,ULK,0,0.31766947122580574,2.0216199074255696,1406.310365927218,1390.255192751932,-23,-132.80772910293877
2009,RS,Round 1,1,2009 October 21 18:45 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=1&seasoncode=E2009,2009-10-21T16:45:00Z,21,10,2009,2009-10-21,-100,BAR,BAR,BAR,TRUE,away,Regal FC Barcelona,82,BAR,1,0.6823305287741943,1.6332987498794556,1639.1180950301568,1652.0893237858563,23,132.80772910293877
2009,RS,Round 1,3,2009 October 21 18:45 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=3&seasoncode=E2009,2009-10-21T16:45:00Z,21,10,2009,2009-10-21,100,ZAL,ZAL,ZAL,TRUE,home,Zalgiris Kaunas,71,ZAL,1,0.7559732060685477,1.3661242716032762,1361.715807113107,1370.0500802658894,19,196.4275555895374
2009,RS,Round 1,3,2009 October 21 18:45 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=3&seasoncode=E2009,2009-10-21T16:45:00Z,21,10,2009,2009-10-21,-100,ZAL,ZAL,ZAL,TRUE,away,Asvel Basket,52,ASV,0,0.24402679393145232,1.8755234168186277,1265.2882515235697,1253.8463023648294,-19,-196.4275555895374
2009,RS,Round 1,4,2009 October 21 18:15 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=4&seasoncode=E2009,2009-10-21T16:15:00Z,21,10,2009,2009-10-21,100,OLY,OLY,OLY,TRUE,home,Olympiacos,94,OLY,1,0.8682995782127529,1.3873779341552832,1527.6329696847356,1532.2009261623998,22,327.6329696847356
2009,RS,Round 1,4,2009 October 21 18:15 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=4&seasoncode=E2009,2009-10-21T16:15:00Z,21,10,2009,2009-10-21,-100,OLY,OLY,OLY,TRUE,away,Entente Orleanaise,72,ORL,0,0.13170042178724706,2.3729958881860203,1300,1292.1868860156624,-22,-327.6329696847356
2009,RS,Round 1,7,2009 October 21 16:45 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=7&seasoncode=E2009,2009-10-21T14:45:00Z,21,10,2009,2009-10-21,100,MAR,CSK,CSK,TRUE,home,Maroussi,65,MAR,0,0.17294488267742653,0.5165252920339936,1300,1297.7667398492315,-1,-271.8506948344839
2009,RS,Round 1,7,2009 October 21 16:45 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=7&seasoncode=E2009,2009-10-21T14:45:00Z,21,10,2009,2009-10-21,-100,MAR,CSK,CSK,TRUE,away,CSKA Moscow,66,CSK,1,0.8270551173225735,0.33198976563099425,1671.8506948344839,1673.286093111163,1,271.8506948344839
2009,RS,Round 1,10,2009 October 21 19:45 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=10&seasoncode=E2009,2009-10-21T17:45:00Z,21,10,2009,2009-10-21,100,SOP,OLD,SOP,FALSE,home,Asseco Prokom,81,SOP,0,0.6757345667444342,0.7016739048848162,1327.5501921003504,1315.69655929752,-6,127.55019210035039
2009,RS,Round 1,10,2009 October 21 19:45 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=10&seasoncode=E2009,2009-10-21T17:45:00Z,21,10,2009,2009-10-21,-100,SOP,OLD,SOP,FALSE,away,EWE Baskets,87,OLD,1,0.3242654332555658,0.8611440936273007,1300,1314.5476207752943,6,-127.55019210035039
2009,RS,Round 1,5,2009 October 22 18:45 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=5&seasoncode=E2009,2009-10-22T16:45:00Z,22,10,2009,2009-10-22,100,LIE,LIE,LIE,TRUE,home,Lietuvos Rytas,77,LIE,1,0.707233791542834,0.7494177362545458,1487.757683124353,1493.2427878541978,7,153.21682188806994
2009,RS,Round 1,5,2009 October 22 18:45 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=5&seasoncode=E2009,2009-10-22T16:45:00Z,22,10,2009,2009-10-22,-100,LIE,LIE,LIE,TRUE,away,Efes Pilsen,70,IST,0,0.29276620845716606,0.9587998750527308,1434.540861236283,1427.523256134073,-7,-153.21682188806994
2009,RS,Round 1,6,2009 October 22 20:45 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=6&seasoncode=E2009,2009-10-22T18:45:00Z,22,10,2009,2009-10-22,100,PAR,MAL,PAR,FALSE,home,Partizan,64,PAR,0,0.5273523912011954,0.8943192711937151,1449.2454641724153,1437.4549290183825,-8,19.025381810452927
2009,RS,Round 1,6,2009 October 22 20:45 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=6&seasoncode=E2009,2009-10-22T18:45:00Z,22,10,2009,2009-10-22,-100,PAR,MAL,PAR,FALSE,away,Unicaja,72,MAL,1,0.47264760879880463,0.9219636520663782,1530.2200823619623,1542.3750757749071,8,-19.025381810452927
2009,RS,Round 1,8,2009 October 22 20:30 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=8&seasoncode=E2009,2009-10-22T18:30:00Z,22,10,2009,2009-10-22,100,BAS,ROM,BAS,FALSE,home,Lottomatica Roma,77,ROM,1,0.4065427151944039,1.2281881689141412,1392.095745891651,1410.3176762905046,12,-65.71331275101898
2009,RS,Round 1,8,2009 October 22 20:30 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=8&seasoncode=E2009,2009-10-22T18:30:00Z,22,10,2009,2009-10-22,-100,BAS,ROM,BAS,FALSE,away,Caja Laboral,65,BAS,0,0.5934572848055961,1.105504431539464,1557.80905864267,1541.4073171856207,-12,65.71331275101898
2009,RS,Round 1,12,2009 October 22 18:00 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=12&seasoncode=E2009,2009-10-22T16:00:00Z,22,10,2009,2009-10-22,100,MAD,KHI,MAD,FALSE,home,Khimki,84,KHI,1,0.32710841084719144,0.6213461020631427,1300,1310.4524641507792,3,-125.30135547456462
2009,RS,Round 1,12,2009 October 22 18:00 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=12&seasoncode=E2009,2009-10-22T16:00:00Z,22,10,2009,2009-10-22,-100,MAD,KHI,MAD,FALSE,away,Real Madrid,81,MAD,0,0.6728915891528086,0.5081265396778734,1525.3013554745646,1516.7535036052006,-3,125.30135547456462
2009,RS,Round 1,11,2009 October 22 20:30 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=11&seasoncode=E2009,2009-10-22T18:30:00Z,22,10,2009,2009-10-22,100,MIL,PAN,PAN,TRUE,home,Armani Jeans Milano,67,MIL,0,0.27171522367767503,1.0520881166106593,1352.686347830582,1345.5396388822448,-8,-171.27490400403212
2009,RS,Round 1,11,2009 October 22 20:30 CET,1,https://www.euroleague.net/main/results/showgame?gamecode=11&seasoncode=E2009,2009-10-22T18:30:00Z,22,10,2009,2009-10-22,-100,MIL,PAN,PAN,TRUE,away,Panathinaikos,75,PAN,1,0.728284776322325,0.7985181834912852,1623.9612518346141,1629.3854905055648,8,171.27490400403212
2009,RS,Round 2,13,2009 October 28 20:30 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=13&seasoncode=E2009,2009-10-28T19:30:00Z,28,10,2009,2009-10-28,100,ASV,ULK,ULK,TRUE,home,Asvel Basket,76,ASV,0,0.4477943558737781,0.4976824964195729,1253.8463023648294,1248.274817041983,-2,-36.4088903871027
2009,RS,Round 2,13,2009 October 28 20:30 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=13&seasoncode=E2009,2009-10-28T19:30:00Z,28,10,2009,2009-10-28,-100,ASV,ULK,ULK,TRUE,away,Fenerbahce Ulker,78,ULK,1,0.552205644126222,0.4695109444423984,1390.255192751932,1395.511301525489,2,36.4088903871027
2009,RS,Round 2,16,2009 October 28 20:45 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=16&seasoncode=E2009,2009-10-28T19:45:00Z,28,10,2009,2009-10-28,100,MAL,MAL,MAL,TRUE,home,Unicaja,86,MAL,1,0.6534442199089221,1.3996829381395328,1542.3750757749071,1554.5017810875852,18,110.17414961250734
2009,RS,Round 2,16,2009 October 28 20:45 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=16&seasoncode=E2009,2009-10-28T19:45:00Z,28,10,2009,2009-10-28,-100,MAL,MAL,MAL,TRUE,away,Olympiacos,68,OLY,0,0.3465557800910779,1.6702661634352818,1532.2009261623998,1517.7299163316736,-18,-110.17414961250734
2009,RS,Round 2,21,2009 October 28 18:15 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=21&seasoncode=E2009,2009-10-28T17:15:00Z,28,10,2009,2009-10-28,100,CSK,ROM,CSK,FALSE,home,CSKA Moscow,69,CSK,0,0.8898700260715525,0.5453745599366384,1673.286093111163,1661.1532812644234,-5,362.9684168206584
2009,RS,Round 2,21,2009 October 28 18:15 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=21&seasoncode=E2009,2009-10-28T17:15:00Z,28,10,2009,2009-10-28,-100,CSK,ROM,CSK,FALSE,away,Lottomatica Roma,74,ROM,1,0.11012997392844748,0.9917030658167775,1410.3176762905046,1432.379847116345,5,-362.9684168206584
2009,RS,Round 2,24,2009 October 28 20:00 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=24&seasoncode=E2009,2009-10-28T19:00:00Z,28,10,2009,2009-10-28,100,OLD,MIL,OLD,FALSE,home,EWE Baskets,70,OLD,0,0.5980248111835874,0.9224574077559061,1314.5476207752943,1300.756310347841,-9,69.00798189304942
2009,RS,Round 2,24,2009 October 28 20:00 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=24&seasoncode=E2009,2009-10-28T19:00:00Z,28,10,2009,2009-10-28,-100,OLD,MIL,OLD,FALSE,away,Armani Jeans Milano,79,MIL,1,0.4019751888164126,1.0302598706270212,1345.5396388822448,1360.9426629972886,9,-69.00798189304942
2009,RS,Round 2,22,2009 October 28 20:45 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=22&seasoncode=E2009,2009-10-28T19:45:00Z,28,10,2009,2009-10-28,100,MAD,MAD,MAD,TRUE,home,Real Madrid,94,MAD,1,0.8497986970354459,1.4111494606108346,1516.7535036052006,1522.0524157967375,22,301.0569443076806
2009,RS,Round 2,22,2009 October 28 20:45 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=22&seasoncode=E2009,2009-10-28T19:45:00Z,28,10,2009,2009-10-28,-100,MAD,MAD,MAD,TRUE,away,Asseco Prokom,72,SOP,0,0.15020130296455414,2.3065379499928076,1315.69655929752,1307.0354341618672,-22,-301.0569443076806
2009,RS,Round 2,15,2009 October 29 20:45 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=15&seasoncode=E2009,2009-10-29T19:45:00Z,29,10,2009,2009-10-29,100,BAR,BAR,BAR,TRUE,home,Regal FC Barcelona,81,BAR,1,0.902632934790742,1.3371946274138724,1652.0893237858563,1655.3442916979782,22,386.839638347597
2009,RS,Round 2,15,2009 October 29 20:45 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=15&seasoncode=E2009,2009-10-29T19:45:00Z,29,10,2009,2009-10-29,-100,BAR,BAR,BAR,TRUE,away,Cibona,59,CIB,0,0.09736706520925797,2.5357665476509657,1365.2496854382593,1359.0771817682446,-22,-386.839638347597
2009,RS,Round 2,14,2009 October 29 21:00 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=14&seasoncode=E2009,2009-10-29T20:00:00Z,29,10,2009,2009-10-29,100,SIE,SIE,SIE,TRUE,home,Montepaschi Siena,84,SIE,1,0.8533347374347967,1.315965883535437,1575.9669447178208,1580.79210676371,20,305.91686445193136
2009,RS,Round 2,14,2009 October 29 21:00 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=14&seasoncode=E2009,2009-10-29T20:00:00Z,29,10,2009,2009-10-29,-100,SIE,SIE,SIE,TRUE,away,Zalgiris Kaunas,64,ZAL,0,0.1466652625652033,2.1688063626383056,1370.0500802658894,1362.0978664001536,-20,-305.91686445193136
2009,RS,Round 2,17,2009 October 29 19:15 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=17&seasoncode=E2009,2009-10-29T18:15:00Z,29,10,2009,2009-10-29,100,PAR,IST,IST,TRUE,home,Efes Pilsen,77,IST,1,0.6267910938328011,0.9680025220295526,1427.523256134073,1436.5549351944167,10,90.06832711569064
2009,RS,Round 2,17,2009 October 29 19:15 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=17&seasoncode=E2009,2009-10-29T18:15:00Z,29,10,2009,2009-10-29,-100,PAR,IST,IST,TRUE,away,Partizan,67,PAR,0,0.37320890616719893,1.118332700679079,1437.4549290183825,1427.0206359195963,-10,-90.06832711569064
2009,RS,Round 2,18,2009 October 29 19:15 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=18&seasoncode=E2009,2009-10-29T18:15:00Z,29,10,2009,2009-10-29,100,LIE,LIE,LIE,TRUE,home,Entente Orleanaise,62,ORL,0,0.3585358752934969,0.9152713137361637,1292.1868860156624,1283.9829459756268,-7,-101.05590183853542
2009,RS,Round 2,18,2009 October 29 19:15 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=18&seasoncode=E2009,2009-10-29T18:15:00Z,29,10,2009,2009-10-29,-100,LIE,LIE,LIE,TRUE,away,Lietuvos Rytas,69,LIE,1,0.6414641247065032,0.7783508977701292,1493.2427878541978,1500.2194558646352,7,101.05590183853542
2009,RS,Round 2,20,2009 October 29 20:30 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=20&seasoncode=E2009,2009-10-29T19:30:00Z,29,10,2009,2009-10-29,100,BAS,BAS,BAS,TRUE,home,Caja Laboral,86,BAS,1,0.6958323471340521,0.6311517509238525,1541.4073171856207,1546.2067158526393,5,143.75663495765866
2009,RS,Round 2,20,2009 October 29 20:30 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=20&seasoncode=E2009,2009-10-29T19:30:00Z,29,10,2009,2009-10-29,-100,BAS,BAS,BAS,TRUE,away,Maccabi Electra,81,TEL,0,0.30416765286594794,0.79518844434524,1497.650682227962,1491.6039171603966,-5,-143.75663495765866
2009,RS,Round 2,19,2009 October 29 20:30 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=19&seasoncode=E2009,2009-10-29T19:30:00Z,29,10,2009,2009-10-29,100,LJU,MAR,LJU,FALSE,home,Union Olimpija,75,LJU,0,0.6612852041678386,0.7074919925085763,1313.9885949385164,1302.2922452706878,-6,116.22185508928487
2009,RS,Round 2,19,2009 October 29 20:30 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=19&seasoncode=E2009,2009-10-29T19:30:00Z,29,10,2009,2009-10-29,-100,LJU,MAR,LJU,FALSE,away,Maroussi,81,MAR,1,0.33871479583216135,0.8525398260715287,1297.7667398492315,1311.8610391728546,6,-116.22185508928487
2009,RS,Round 2,23,2009 October 29 20:15 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=23&seasoncode=E2009,2009-10-29T19:15:00Z,29,10,2009,2009-10-29,100,PAN,PAN,PAN,TRUE,home,Panathinaikos,101,PAN,1,0.9177055073514623,1.8333134218209928,1629.3854905055648,1633.1572804534276,35,418.9330263547856
2009,RS,Round 2,23,2009 October 29 20:15 CET,2,https://www.euroleague.net/main/results/showgame?gamecode=23&seasoncode=E2009,2009-10-29T19:15:00Z,29,10,2009,2009-10-29,-100,PAN,PAN,PAN,TRUE,away,Khimki,66,KHI,0,0.08229449264853772,3.6816254458004063,1310.4524641507792,1302.878026696177,-35,-418.9330263547856
2009,RS,Round 3,27,2009 November 4 19:00 CET,3,https://www.euroleague.net/main/results/showgame?gamecode=27&seasoncode=E2009,2009-11-04T18:00:00Z,4,11,2009,2009-11-04,100,SIE,SIE,SIE,TRUE,home,Asvel Basket,65,ASV,0,0.20776060833300536,1.7994745466906115,1248.274817041983,1238.928318879478,-17,-232.51728972172714
2009,RS,Round 3,27,2009 November 4 19:00 CET,3,https://www.euroleague.net/main/results/showgame?gamecode=27&seasoncode=E2009,2009-11-04T18:00:00Z,4,11,2009,2009-11-04,-100,SIE,SIE,SIE,TRUE,away,Montepaschi Siena,82,SIE,1,0.7922393916669946,1.235017123602789,1580.79210676371,1587.206804486245,17,232.51728972172714
2009,RS,Round 3,25,2009 November 4 19:15 CET,3,https://www.euroleague.net/main/results/showgame?gamecode=25&seasoncode=E2009,2009-11-04T18:15:00Z,4,11,2009,2009-11-04,100,ULK,ULK,ULK,TRUE,home,Fenerbahce Ulker,67,ULK,1,0.6868380210355141,0.6344852077567794,1395.511301525489,1400.478717607609,5,136.4341197572444
2009,RS,Round 3,25,2009 November 4 19:15 CET,3,https://www.euroleague.net/main/results/showgame?gamecode=25&seasoncode=E2009,2009-11-04T18:15:00Z,4,11,2009,2009-11-04,-100,ULK,ULK,ULK,TRUE,away,Cibona,62,CIB,0,0.31316197896448594,0.7899594950983015,1359.0771817682446,1352.8925497985754,-5,-136.4341197572444
2009,RS,Round 3,28,2009 November 4 18:00 CET,3,https://www.euroleague.net/main/results/showgame?gamecode=28&seasoncode=E2009,2009-11-04T17:00:00Z,4,11,2009,2009-11-04,100,LIE,OLY,OLY,TRUE,home,Olympiacos,97,OLY,1,0.6629447045231388,1.7021941902207094,1517.7299163316736,1532.0732554752697,24,117.51046046703846
2009,RS,Round 3,28,2009 November 4 18:00 CET,3,https://www.euroleague.net/main/results/showgame?gamecode=28&seasoncode=E2009,2009-11-04T17:00:00Z,4,11,2009,2009-11-04,-100,LIE,OLY,OLY,TRUE,away,Lietuvos Rytas,73,LIE,0,0.3370552954768612,2.0554435865544605,1500.2194558646352,1482.899502229582,-24,-117.51046046703846
2009,RS,Round 3,31,2009 November 4 18:00 CET,3,https://www.euroleague.net/main/results/showgame?gamecode=31&seasoncode=E2009,2009-11-04T17:00:00Z,4,11,2009,2009-11-04,100,MAR,ROM,ROM,TRUE,home,Maroussi,71,MAR,0,0.47050534452768145,1.1830411943502646,1311.8610391728546,1297.9453590543992,-12,-20.5188079434904
